User_ID,Product_ID,Interaction_Type,Rating
5765,614,add_to_cart,
3501,1962,purchase,4.0
820,1357,view,
1077,1173,add_to_cart,
5045,2602,view,
5368,4052,add_to_cart,
191,1665,add_to_cart,
4739,4418,add_to_cart,
5268,2649,add_to_cart,
1071,592,add_to_cart,
1373,614,add_to_cart,
8801,458,add_to_cart,
5944,3603,view,
202,3819,view,
3519,680,view,
322,2611,add_to_cart,
5573,2362,add_to_cart,
8280,3679,purchase,2.0
8074,3095,purchase,5.0
3213,588,purchase,4.0
3890,4093,view,
4386,4656,add_to_cart,
6357,3248,view,
4990,1698,add_to_cart,
4590,2721,purchase,4.0
6650,2371,purchase,1.0
9121,3984,purchase,3.0
3927,832,add_to_cart,
7391,4918,view,
3503,4995,add_to_cart,
1569,4441,view,
4928,96,add_to_cart,
3956,1798,add_to_cart,
5313,777,view,
9754,933,add_to_cart,
9689,4722,view,
9011,1874,purchase,1.0
5090,602,view,
6804,2684,add_to_cart,
6151,4015,view,
9901,2792,purchase,2.0
4025,354,add_to_cart,
5495,901,add_to_cart,
6727,1136,purchase,5.0
8524,2672,view,
6693,462,view,
6391,1825,view,
616,4951,purchase,2.0
9737,3069,purchase,1.0
8998,3978,purchase,2.0
8414,2587,view,
9880,3211,purchase,2.0
7311,447,purchase,1.0
7820,1220,purchase,5.0
7398,3743,purchase,4.0
5386,2526,view,
5178,4020,purchase,1.0
1529,1369,view,
2590,3209,add_to_cart,
7274,3639,purchase,2.0
2657,1,add_to_cart,
7134,1172,view,
1755,3700,add_to_cart,
8580,3248,purchase,4.0
9548,879,add_to_cart,
9251,3229,view,
5932,289,view,
5823,3051,purchase,3.0
6031,2761,view,
440,1858,add_to_cart,
2604,1336,view,
8447,3413,add_to_cart,
7839,517,view,
640,4804,view,
9480,3769,purchase,5.0
3653,2421,view,
8815,3061,purchase,4.0
3337,4927,add_to_cart,
9235,1044,add_to_cart,
1161,3909,view,
2071,2691,add_to_cart,
5860,1606,purchase,1.0
2533,2461,view,
8057,2617,view,
7407,3295,view,
7318,2605,purchase,5.0
7282,4980,add_to_cart,
414,4313,view,
7779,4992,view,
3353,3218,purchase,4.0
3217,3407,purchase,5.0
7686,1043,purchase,2.0
2465,154,view,
336,3571,view,
2794,710,add_to_cart,
8879,37,view,
8539,4143,add_to_cart,
7140,2660,view,
1790,1101,view,
8800,4198,add_to_cart,
906,3527,view,
1894,1675,view,
474,1519,purchase,3.0
7591,82,view,
7433,4449,view,
828,3365,view,
7538,1121,purchase,5.0
2197,694,add_to_cart,
6853,431,view,
2723,977,add_to_cart,
8654,4077,add_to_cart,
4300,2509,add_to_cart,
7257,64,purchase,3.0
7023,2933,add_to_cart,
1975,2282,view,
6024,3025,purchase,3.0
594,4247,add_to_cart,
1691,110,purchase,4.0
9339,4810,add_to_cart,
2174,3239,view,
9567,3980,purchase,2.0
4712,4058,add_to_cart,
3434,3759,view,
5755,3836,add_to_cart,
1140,4082,purchase,3.0
5345,1668,purchase,4.0
9550,3878,purchase,4.0
2813,4041,purchase,2.0
9477,74,view,
9284,2086,add_to_cart,
3026,2996,view,
5770,2830,add_to_cart,
6063,1101,purchase,5.0
1060,52,add_to_cart,
6475,1725,view,
4873,4445,view,
7682,4659,add_to_cart,
9368,182,view,
6090,3627,view,
5951,1310,view,
9496,3419,purchase,3.0
9063,4316,add_to_cart,
5792,4157,add_to_cart,
5792,4670,add_to_cart,
7499,1578,purchase,5.0
3490,3873,purchase,2.0
6256,1303,add_to_cart,
7592,2495,view,
7711,1250,view,
9562,2031,view,
2189,4454,purchase,5.0
2973,1344,purchase,3.0
4059,4191,purchase,5.0
375,1637,add_to_cart,
3124,2455,purchase,5.0
9694,4115,view,
5219,3393,view,
5005,795,add_to_cart,
2723,2818,add_to_cart,
7792,517,view,
7190,3077,add_to_cart,
6490,111,purchase,4.0
4301,3880,add_to_cart,
3155,4275,view,
3663,164,purchase,4.0
8702,125,purchase,4.0
9132,989,add_to_cart,
7607,2199,add_to_cart,
5949,2737,view,
6808,3280,view,
1612,1061,view,
8790,2125,purchase,3.0
9763,3198,view,
4801,1326,add_to_cart,
6049,3970,view,
7543,3612,purchase,4.0
2445,194,purchase,1.0
6458,4308,view,
4341,945,view,
1105,3620,purchase,1.0
1317,3672,add_to_cart,
3869,1994,add_to_cart,
5640,2519,view,
9035,3446,add_to_cart,
890,4757,view,
6111,3398,view,
6291,1603,view,
7495,1021,purchase,4.0
6379,2425,view,
7084,4804,add_to_cart,
4600,4966,add_to_cart,
8949,919,view,
3738,1679,view,
795,4041,purchase,5.0
6957,3849,view,
2155,4170,purchase,5.0
5296,715,purchase,5.0
8487,794,view,
7103,451,add_to_cart,
3550,379,purchase,4.0
4719,4234,view,
3748,433,add_to_cart,
8536,2892,add_to_cart,
4567,103,purchase,4.0
9379,103,purchase,4.0
2991,1129,add_to_cart,
3557,1514,view,
1061,1002,purchase,5.0
130,2303,add_to_cart,
3775,4396,purchase,5.0
9930,4619,purchase,4.0
2669,665,view,
9279,2774,add_to_cart,
1703,1592,purchase,3.0
5233,852,purchase,2.0
8075,1518,view,
9158,4673,add_to_cart,
4100,4771,add_to_cart,
5527,1622,view,
8170,3273,view,
4199,1598,add_to_cart,
9765,448,view,
8198,1504,add_to_cart,
7261,2090,view,
152,4250,view,
4711,474,purchase,1.0
237,2859,view,
7894,4957,add_to_cart,
3597,271,add_to_cart,
3193,1309,purchase,4.0
5810,2514,purchase,1.0
9843,369,add_to_cart,
1023,2478,view,
709,3492,purchase,2.0
1971,601,add_to_cart,
6634,4583,view,
7273,2918,add_to_cart,
3231,702,add_to_cart,
2280,1321,add_to_cart,
3934,1839,purchase,5.0
3147,4734,purchase,4.0
525,4595,purchase,5.0
9169,2693,add_to_cart,
1332,773,view,
7066,3296,add_to_cart,
6040,2347,add_to_cart,
7642,2262,add_to_cart,
5336,3554,add_to_cart,
7358,556,add_to_cart,
1822,1688,purchase,1.0
4276,2790,purchase,3.0
1211,748,purchase,1.0
7022,4266,purchase,5.0
6480,1178,view,
2869,3247,view,
2904,4619,view,
4684,3687,add_to_cart,
5111,1356,purchase,1.0
2489,574,purchase,2.0
2673,2797,add_to_cart,
4023,1085,add_to_cart,
3956,2038,add_to_cart,
3575,2793,purchase,4.0
7930,3626,add_to_cart,
7303,4748,purchase,1.0
7490,295,purchase,4.0
1060,1058,purchase,4.0
1546,3089,view,
7478,3791,view,
3520,4921,add_to_cart,
6780,3866,view,
2133,4015,purchase,4.0
8953,2105,purchase,2.0
9195,4056,purchase,1.0
5005,2871,add_to_cart,
9244,2730,add_to_cart,
6669,3500,purchase,4.0
6414,281,purchase,1.0
6639,4683,purchase,5.0
1081,1590,view,
6573,3352,add_to_cart,
8190,4916,add_to_cart,
9672,867,view,
1756,2013,view,
4975,1150,add_to_cart,
6706,1499,purchase,2.0
3381,4860,view,
6838,1463,add_to_cart,
6523,1721,view,
4158,3998,view,
2579,1595,add_to_cart,
1680,3843,purchase,5.0
375,4572,add_to_cart,
9931,896,add_to_cart,
4000,4428,view,
5069,411,purchase,2.0
4026,2727,add_to_cart,
2162,1818,purchase,4.0
6715,1969,view,
9398,3415,purchase,5.0
4873,4035,add_to_cart,
4723,4239,add_to_cart,
3983,548,purchase,5.0
9365,4393,purchase,2.0
2445,3852,add_to_cart,
1838,2902,view,
8615,4399,purchase,4.0
2975,737,view,
9232,1966,view,
1455,2494,view,
1078,102,view,
453,2928,add_to_cart,
6399,3128,purchase,5.0
3711,558,add_to_cart,
2281,1632,add_to_cart,
3716,2826,view,
4484,3594,view,
7167,143,purchase,5.0
6230,4938,add_to_cart,
5007,941,view,
6796,4443,add_to_cart,
9690,3813,view,
7361,840,purchase,1.0
6365,4320,view,
3175,4750,view,
2213,2720,purchase,5.0
3844,3911,add_to_cart,
1016,3437,view,
4740,1227,add_to_cart,
7851,4731,add_to_cart,
7031,1234,purchase,4.0
2819,605,add_to_cart,
7880,4575,view,
7667,2309,view,
7452,4778,add_to_cart,
5674,2288,add_to_cart,
7713,2173,purchase,4.0
9673,4842,view,
4351,2155,purchase,3.0
2141,1377,view,
460,4254,purchase,2.0
3475,4912,purchase,4.0
8771,1426,add_to_cart,
7432,1668,view,
8916,717,view,
5360,2375,purchase,2.0
8373,4035,view,
3822,2014,purchase,2.0
9368,852,add_to_cart,
5673,3712,view,
2760,1943,view,
4306,3372,purchase,5.0
1047,4584,purchase,1.0
2696,2462,purchase,3.0
5149,1217,view,
5254,3677,purchase,4.0
606,3620,purchase,2.0
9783,1417,purchase,2.0
6183,1816,view,
609,728,add_to_cart,
2880,1343,view,
2349,3967,add_to_cart,
5261,2690,view,
4072,2238,view,
1510,979,add_to_cart,
8400,4516,add_to_cart,
8530,4652,add_to_cart,
8895,416,view,
7015,2526,add_to_cart,
5777,1691,view,
398,699,purchase,3.0
1959,4742,add_to_cart,
8350,1085,purchase,4.0
6719,2106,add_to_cart,
732,652,add_to_cart,
8010,3390,view,
9397,3536,view,
3471,229,purchase,1.0
526,1387,purchase,4.0
2827,3051,purchase,5.0
6638,4937,purchase,5.0
1537,341,add_to_cart,
9773,395,purchase,3.0
4962,277,view,
8288,4829,add_to_cart,
3377,3251,view,
3568,3374,add_to_cart,
7055,3403,purchase,2.0
65,2735,view,
3571,2398,view,
8968,1655,view,
1045,710,view,
6923,1629,purchase,2.0
8540,2676,add_to_cart,
7629,3784,view,
1533,3870,add_to_cart,
949,1135,purchase,4.0
9200,4012,purchase,1.0
9859,115,purchase,2.0
3386,2989,purchase,5.0
3996,2656,view,
1174,3850,purchase,5.0
1877,1887,purchase,3.0
5127,1036,purchase,1.0
4421,1624,add_to_cart,
6146,4339,purchase,1.0
9048,953,purchase,1.0
306,1161,purchase,5.0
2320,3720,view,
8167,2142,purchase,5.0
5022,2493,purchase,5.0
8719,4438,view,
5652,4393,add_to_cart,
9222,2266,purchase,4.0
3193,981,add_to_cart,
376,1644,purchase,1.0
1087,837,add_to_cart,
8709,3379,purchase,5.0
4610,2348,view,
9801,2203,view,
2810,4099,add_to_cart,
1770,1681,purchase,2.0
2005,4145,view,
882,1450,view,
3423,4084,add_to_cart,
3514,4160,view,
973,1551,purchase,2.0
8400,2608,add_to_cart,
1749,3489,add_to_cart,
6132,2841,add_to_cart,
4952,190,purchase,2.0
4059,2814,purchase,5.0
9591,4099,purchase,2.0
3803,4407,purchase,4.0
219,2922,add_to_cart,
7232,3822,purchase,3.0
5274,2699,add_to_cart,
3621,4237,purchase,3.0
4047,4735,purchase,2.0
2173,416,view,
5263,4374,view,
4871,2903,add_to_cart,
3722,4925,purchase,4.0
4568,4360,view,
5544,1020,purchase,2.0
2067,1015,add_to_cart,
7493,2437,purchase,2.0
8717,1874,view,
2587,1680,add_to_cart,
8334,3864,view,
7805,351,purchase,2.0
4186,4355,purchase,3.0
3804,1749,purchase,1.0
7692,189,view,
8694,4446,view,
1970,1262,view,
6521,2528,view,
4118,4339,add_to_cart,
4079,316,view,
7889,2607,add_to_cart,
8674,1124,purchase,3.0
610,4642,add_to_cart,
1090,717,purchase,5.0
6962,54,view,
8436,4060,add_to_cart,
7638,2277,add_to_cart,
7466,130,view,
6160,2881,purchase,1.0
7215,3057,purchase,2.0
6698,328,purchase,5.0
8576,1207,view,
6695,4597,purchase,5.0
3871,2684,purchase,5.0
5135,2951,view,
826,3052,add_to_cart,
1368,3147,purchase,3.0
8963,802,purchase,5.0
5512,1161,add_to_cart,
4016,3613,add_to_cart,
1816,976,purchase,5.0
4663,2798,add_to_cart,
1486,820,view,
2460,1459,add_to_cart,
5274,1186,add_to_cart,
7334,2555,purchase,5.0
2872,2023,view,
4226,3298,purchase,4.0
4457,4827,purchase,4.0
4602,3740,add_to_cart,
8072,2054,add_to_cart,
7317,1508,purchase,2.0
8319,4144,purchase,5.0
96,3408,purchase,3.0
7610,4952,add_to_cart,
359,1023,view,
6767,933,add_to_cart,
7676,4776,view,
5218,4761,purchase,3.0
7662,3375,add_to_cart,
6085,1752,add_to_cart,
8915,1801,view,
9152,1548,view,
4977,2271,purchase,5.0
7860,3489,view,
3925,891,purchase,1.0
1639,4907,view,
6107,598,view,
6424,2824,purchase,5.0
9161,2336,purchase,5.0
2292,2934,view,
4333,3113,view,
4150,1706,add_to_cart,
2497,3901,add_to_cart,
7460,2911,purchase,4.0
1802,4076,purchase,2.0
9200,1345,view,
7683,3946,view,
4857,2981,add_to_cart,
3545,541,purchase,4.0
9484,588,view,
1727,3920,purchase,3.0
6397,2630,purchase,5.0
8309,3119,purchase,5.0
1115,284,view,
6926,4888,purchase,4.0
3061,4349,add_to_cart,
4426,3038,add_to_cart,
578,161,purchase,1.0
6587,186,add_to_cart,
7742,494,purchase,5.0
8642,4635,purchase,3.0
2062,1359,add_to_cart,
4510,1412,purchase,5.0
7763,1207,view,
6980,3851,view,
3008,4794,view,
7852,3383,purchase,4.0
2916,4753,add_to_cart,
7814,954,view,
9792,2709,add_to_cart,
5700,3986,view,
2014,1186,view,
7964,2721,add_to_cart,
6919,1329,purchase,4.0
8880,4231,purchase,5.0
4827,2209,add_to_cart,
3981,28,view,
9402,2745,purchase,2.0
366,2206,view,
2126,546,view,
829,3053,view,
7859,1363,add_to_cart,
7716,4840,view,
3608,4833,view,
6397,209,add_to_cart,
7802,508,purchase,2.0
1049,2060,purchase,2.0
4684,2005,add_to_cart,
3820,3995,view,
7043,763,add_to_cart,
3794,4287,view,
2422,2429,view,
1645,1357,purchase,4.0
5513,1869,view,
2839,1732,add_to_cart,
8546,1392,purchase,5.0
5234,4507,add_to_cart,
4571,2659,add_to_cart,
781,4020,add_to_cart,
8354,189,view,
3416,2605,purchase,5.0
2460,1023,view,
632,4523,view,
9393,3131,view,
6957,4523,purchase,4.0
1062,2367,add_to_cart,
3187,4310,add_to_cart,
2137,2531,view,
7854,4264,add_to_cart,
543,4620,purchase,4.0
1066,3097,view,
9960,3589,add_to_cart,
6937,3106,view,
639,794,add_to_cart,
8857,4127,purchase,5.0
3985,2789,purchase,3.0
9796,455,purchase,3.0
6771,3542,purchase,3.0
9003,1896,view,
4459,522,view,
4880,4137,view,
2127,3256,add_to_cart,
6023,226,purchase,5.0
2075,651,view,
2991,2718,add_to_cart,
6021,18,add_to_cart,
3170,3591,add_to_cart,
7591,3603,add_to_cart,
3687,327,add_to_cart,
236,1221,view,
6752,4752,add_to_cart,
1234,2928,purchase,3.0
3141,2627,view,
5151,1318,purchase,2.0
3606,4118,add_to_cart,
2569,2273,view,
6953,1862,view,
8646,4145,add_to_cart,
7680,240,view,
4038,1797,view,
1695,2435,purchase,3.0
5513,1137,add_to_cart,
1493,3540,view,
7435,1705,view,
1218,133,purchase,4.0
3616,616,purchase,5.0
3584,3826,add_to_cart,
4391,244,purchase,2.0
5622,367,view,
5818,1667,add_to_cart,
6827,4062,purchase,4.0
3217,799,view,
4177,4770,purchase,5.0
9567,3602,add_to_cart,
4481,3195,purchase,2.0
595,3737,add_to_cart,
9356,1233,purchase,1.0
5697,617,purchase,4.0
1378,1734,purchase,3.0
278,2537,view,
2427,2873,view,
6336,3177,add_to_cart,
5756,2323,view,
9552,2774,view,
6029,366,add_to_cart,
722,590,view,
535,4504,add_to_cart,
4648,1308,purchase,4.0
5010,1670,add_to_cart,
5124,4039,add_to_cart,
104,2952,add_to_cart,
132,4697,add_to_cart,
6069,3522,view,
2321,4551,view,
7201,1844,add_to_cart,
1144,2203,purchase,3.0
6588,51,view,
5381,1913,purchase,1.0
6359,3602,view,
2276,4227,view,
7344,3841,purchase,3.0
9662,170,purchase,5.0
1741,4030,purchase,3.0
1724,3596,add_to_cart,
9672,3664,purchase,1.0
5463,3674,view,
645,744,purchase,1.0
2377,963,purchase,5.0
4033,4935,view,
4313,2445,add_to_cart,
8791,3791,purchase,2.0
7008,2466,add_to_cart,
7523,172,purchase,3.0
7384,4909,purchase,3.0
650,4410,purchase,5.0
974,3742,view,
947,581,view,
3739,406,view,
4419,4867,add_to_cart,
2556,3884,purchase,4.0
5530,538,add_to_cart,
989,2841,purchase,1.0
3698,4339,view,
4814,3108,add_to_cart,
4020,3455,purchase,5.0
5739,3397,purchase,5.0
1111,349,view,
429,1076,view,
647,666,add_to_cart,
1151,2673,view,
9486,3117,purchase,5.0
9452,4047,purchase,2.0
9063,43,view,
8998,889,view,
602,1964,add_to_cart,
4408,4548,view,
2900,1828,purchase,1.0
4120,1779,add_to_cart,
905,3332,purchase,2.0
6939,840,purchase,3.0
7956,381,add_to_cart,
8110,3363,add_to_cart,
9166,864,purchase,1.0
4365,4435,purchase,3.0
3108,3329,view,
2365,1362,view,
1368,2156,view,
6683,4904,view,
146,3033,add_to_cart,
4747,1802,view,
7347,862,add_to_cart,
2137,2025,add_to_cart,
8227,1347,purchase,3.0
1160,4611,purchase,4.0
5878,915,view,
9337,3009,purchase,2.0
8422,3455,view,
2574,3783,add_to_cart,
5377,2459,purchase,2.0
668,138,add_to_cart,
7356,3324,purchase,5.0
7581,728,purchase,1.0
9220,338,add_to_cart,
3473,2955,view,
9268,3574,view,
3559,2185,view,
6301,3041,add_to_cart,
805,2329,purchase,2.0
6371,1490,add_to_cart,
3665,2602,view,
5397,4215,purchase,4.0
7950,460,purchase,4.0
8015,2307,purchase,3.0
6631,1274,view,
8856,2855,view,
4927,2377,view,
57,3469,add_to_cart,
5092,1669,view,
3891,3322,add_to_cart,
7546,1466,view,
4621,1863,purchase,3.0
9348,3241,view,
4309,2116,view,
2857,2700,purchase,4.0
3797,3845,view,
993,2797,add_to_cart,
2218,3034,purchase,3.0
6503,4744,purchase,5.0
5434,3983,purchase,2.0
9638,1760,purchase,5.0
7640,3865,view,
197,1978,view,
5794,4205,add_to_cart,
2679,3698,add_to_cart,
8643,1158,add_to_cart,
9546,3560,add_to_cart,
4151,488,add_to_cart,
9771,3937,purchase,1.0
6798,132,purchase,1.0
4120,4404,purchase,3.0
2246,4434,purchase,2.0
4370,3839,view,
2536,700,purchase,1.0
8988,98,purchase,2.0
6576,586,add_to_cart,
5101,3098,view,
766,2495,view,
6827,1587,add_to_cart,
9553,2981,purchase,2.0
7421,4974,purchase,4.0
3445,3154,purchase,5.0
6565,4288,purchase,4.0
6185,4649,purchase,5.0
492,4442,purchase,2.0
7026,694,purchase,4.0
3533,352,view,
614,1662,add_to_cart,
8103,219,purchase,2.0
1290,1599,add_to_cart,
5956,1437,add_to_cart,
1149,2171,purchase,5.0
9717,4345,add_to_cart,
4375,3897,view,
6158,1544,view,
3958,1632,purchase,5.0
7100,4148,add_to_cart,
3112,3385,purchase,3.0
2084,572,purchase,4.0
3918,2076,purchase,4.0
3854,3667,purchase,4.0
7773,245,view,
9134,4123,purchase,5.0
2709,2099,view,
4731,3286,view,
726,4265,purchase,1.0
9041,3844,purchase,2.0
927,4759,view,
5437,3376,view,
3025,2044,add_to_cart,
554,3775,add_to_cart,
5964,3092,add_to_cart,
3087,4913,add_to_cart,
7017,963,purchase,1.0
553,4709,add_to_cart,
3031,46,purchase,2.0
3852,3675,add_to_cart,
3386,51,view,
6550,4320,add_to_cart,
5833,4648,view,
9847,3599,view,
2154,2822,add_to_cart,
3084,3754,view,
2197,4591,add_to_cart,
1107,2375,add_to_cart,
1509,2486,purchase,3.0
859,2396,purchase,4.0
5884,1818,add_to_cart,
8712,647,purchase,5.0
1001,468,view,
9539,2983,view,
3225,4242,add_to_cart,
5860,2442,purchase,5.0
7292,1011,purchase,5.0
446,2482,purchase,3.0
7192,4804,add_to_cart,
8086,517,add_to_cart,
9083,4258,add_to_cart,
4206,1342,view,
6532,3545,purchase,2.0
8508,1913,add_to_cart,
8017,1992,add_to_cart,
8871,1353,add_to_cart,
2361,3613,view,
657,2212,purchase,4.0
6988,1927,add_to_cart,
4809,2133,purchase,5.0
8983,1040,add_to_cart,
9987,1569,view,
6182,3611,view,
9600,3109,view,
9652,4231,purchase,3.0
5094,1654,view,
8405,2580,add_to_cart,
3794,2588,add_to_cart,
7685,1965,purchase,3.0
2120,2168,view,
9611,3147,purchase,3.0
1290,3732,add_to_cart,
5319,3308,add_to_cart,
8098,2132,view,
1941,2973,add_to_cart,
3969,3558,add_to_cart,
5247,4432,view,
393,3186,view,
7314,1169,view,
6304,3959,purchase,1.0
9784,623,view,
1555,2215,purchase,5.0
4389,3519,add_to_cart,
4397,4236,purchase,5.0
3955,4596,view,
5611,1729,purchase,5.0
2011,1420,add_to_cart,
1350,2621,view,
98,3114,view,
4776,1483,view,
4282,3863,add_to_cart,
4496,4043,purchase,1.0
7998,57,view,
7971,543,view,
4504,3392,view,
8242,1122,view,
4810,3012,view,
9611,2077,add_to_cart,
5568,79,purchase,1.0
1982,4194,view,
160,1603,view,
6273,1293,purchase,3.0
2254,4640,purchase,3.0
8754,3653,purchase,1.0
4200,4933,view,
4649,4294,add_to_cart,
2999,107,purchase,2.0
2990,429,view,
28,845,view,
6002,4772,view,
7070,1903,view,
3648,2400,add_to_cart,
3501,497,purchase,4.0
9733,4450,purchase,5.0
3748,2767,add_to_cart,
4260,3467,view,
5652,2073,view,
9414,4352,add_to_cart,
6052,1562,view,
6649,141,view,
9928,3684,purchase,4.0
6338,2646,purchase,5.0
4840,2843,add_to_cart,
5586,4549,view,
78,1286,purchase,4.0
5874,3958,purchase,1.0
3625,4508,add_to_cart,
2854,1183,purchase,5.0
5545,3429,purchase,5.0
9158,627,add_to_cart,
9511,1844,add_to_cart,
7127,2316,purchase,2.0
285,2575,purchase,4.0
4094,3347,purchase,4.0
8193,4048,view,
6256,1164,add_to_cart,
9629,3209,add_to_cart,
4107,1940,purchase,5.0
9036,1328,add_to_cart,
1961,355,view,
3676,4714,add_to_cart,
4914,1561,purchase,1.0
2733,678,purchase,2.0
4051,2263,purchase,1.0
8109,3174,add_to_cart,
5292,1765,purchase,4.0
9224,4446,purchase,1.0
3083,4513,add_to_cart,
1296,2596,purchase,5.0
855,670,purchase,4.0
9764,3249,add_to_cart,
2407,661,add_to_cart,
7146,1106,purchase,2.0
2146,1875,add_to_cart,
4706,472,purchase,4.0
5803,4334,purchase,1.0
3371,4788,add_to_cart,
4991,4491,add_to_cart,
9676,3503,purchase,5.0
8382,949,add_to_cart,
3798,813,add_to_cart,
5015,7,purchase,2.0
8936,2007,purchase,3.0
2288,4894,add_to_cart,
3383,2841,view,
6871,1040,add_to_cart,
9897,4886,view,
7313,4516,add_to_cart,
466,1130,add_to_cart,
6848,152,add_to_cart,
7198,2056,view,
762,2684,add_to_cart,
7842,1204,add_to_cart,
9372,3852,view,
7202,151,view,
5052,4759,purchase,4.0
3725,1532,purchase,3.0
5055,1798,add_to_cart,
3847,723,view,
6870,1352,add_to_cart,
2093,1739,view,
1030,4006,view,
6199,624,view,
6546,2294,purchase,5.0
7714,773,view,
1957,3733,view,
6054,3755,purchase,2.0
2249,2961,view,
5863,2353,view,
4837,3889,add_to_cart,
334,1160,purchase,4.0
1238,4949,purchase,3.0
3212,790,add_to_cart,
2131,2161,purchase,2.0
1596,4560,add_to_cart,
7720,1179,purchase,1.0
2861,721,purchase,3.0
6433,3613,view,
5529,2492,view,
348,2732,view,
7065,3150,purchase,5.0
2544,3812,add_to_cart,
956,2956,view,
8124,3390,view,
5267,1231,add_to_cart,
3813,65,view,
7160,1803,view,
8699,2521,view,
4605,4354,add_to_cart,
4066,4212,view,
297,658,purchase,1.0
8319,4529,purchase,4.0
2381,3103,add_to_cart,
438,2133,view,
5892,3071,view,
6327,2143,view,
813,3102,add_to_cart,
5618,353,add_to_cart,
5588,4436,purchase,5.0
8088,680,add_to_cart,
6332,3275,add_to_cart,
630,4334,add_to_cart,
9210,4942,add_to_cart,
2285,2357,view,
7520,1916,view,
987,2689,view,
2277,982,add_to_cart,
3889,373,purchase,1.0
5392,1004,purchase,4.0
2995,221,view,
2895,3476,view,
2361,803,add_to_cart,
868,196,view,
1925,3508,add_to_cart,
6311,1642,add_to_cart,
2546,1334,purchase,4.0
7898,4662,purchase,2.0
6578,2286,view,
4183,3151,view,
2470,3005,add_to_cart,
345,1322,purchase,4.0
147,4624,add_to_cart,
3133,934,purchase,1.0
1928,2905,view,
8643,3260,purchase,2.0
3653,579,view,
1342,187,purchase,4.0
9197,1352,add_to_cart,
2920,2316,add_to_cart,
8519,1719,purchase,3.0
5805,3834,view,
64,4802,view,
1224,3957,view,
3302,4239,add_to_cart,
7920,2706,purchase,3.0
6239,4681,add_to_cart,
4894,3155,add_to_cart,
6988,3277,add_to_cart,
5404,2970,add_to_cart,
577,4442,purchase,4.0
275,1036,view,
8775,2678,add_to_cart,
9803,1025,view,
6544,4071,purchase,2.0
8814,4170,purchase,4.0
1643,4250,purchase,1.0
282,2572,view,
2276,1976,add_to_cart,
979,1574,view,
2520,4736,purchase,4.0
6026,605,add_to_cart,
2920,4268,add_to_cart,
7382,2448,view,
7088,4275,add_to_cart,
600,3678,add_to_cart,
7105,810,add_to_cart,
5584,2198,purchase,3.0
5440,422,view,
2917,2613,view,
2206,2109,purchase,1.0
6420,4327,purchase,1.0
494,2671,add_to_cart,
3387,2144,add_to_cart,
6687,3279,view,
6915,2465,view,
7440,4594,view,
6387,2831,add_to_cart,
4998,379,view,
910,4520,add_to_cart,
6062,4506,purchase,5.0
3989,2605,purchase,5.0
9995,4339,view,
4555,4910,purchase,2.0
4616,4067,view,
4160,3588,purchase,5.0
7041,172,view,
5109,2454,purchase,3.0
1639,2356,purchase,5.0
5947,3360,view,
6577,1055,purchase,5.0
6948,1851,purchase,4.0
9623,1881,purchase,2.0
583,1849,view,
9067,4582,view,
1399,1206,add_to_cart,
8069,1703,view,
1887,3154,view,
6418,4227,purchase,2.0
9476,4866,add_to_cart,
4897,1662,purchase,2.0
5233,1856,view,
5807,2198,add_to_cart,
3657,3375,view,
7590,2370,add_to_cart,
6866,2272,add_to_cart,
1169,3888,view,
4614,739,view,
3492,2879,add_to_cart,
2994,4218,purchase,2.0
3270,4754,view,
3551,3380,view,
9203,4438,view,
2245,2881,purchase,4.0
8055,835,add_to_cart,
6936,492,view,
7129,2824,view,
3252,3639,view,
3451,1690,add_to_cart,
154,1979,add_to_cart,
3192,349,purchase,2.0
7369,4075,add_to_cart,
6269,1815,add_to_cart,
3388,2140,purchase,1.0
6993,3783,add_to_cart,
8370,1795,purchase,1.0
8662,4944,purchase,4.0
6386,2321,purchase,3.0
1279,3323,add_to_cart,
7762,4073,add_to_cart,
445,2087,view,
9852,2736,add_to_cart,
6298,2689,purchase,1.0
4757,1124,view,
9654,4564,view,
9374,2559,add_to_cart,
6411,2177,view,
3216,1314,purchase,3.0
1009,1891,view,
8781,387,add_to_cart,
9098,389,view,
2942,3677,view,
4138,2397,add_to_cart,
1085,64,purchase,2.0
7117,2075,view,
7086,4024,add_to_cart,
8962,4943,view,
3356,3675,purchase,2.0
816,4521,purchase,4.0
4801,3900,view,
2611,1611,add_to_cart,
6072,689,add_to_cart,
3332,260,view,
4094,4480,view,
5273,4061,add_to_cart,
2899,4911,view,
3271,1664,purchase,5.0
4619,1406,purchase,3.0
2816,1303,add_to_cart,
6412,3671,view,
5399,3505,purchase,5.0
1921,1240,view,
7237,3300,add_to_cart,
777,986,view,
5222,572,view,
2389,1666,view,
9456,2574,purchase,3.0
5357,1538,purchase,3.0
1766,4423,view,
998,2649,add_to_cart,
927,4873,view,
5249,4183,purchase,3.0
4548,539,view,
9015,773,view,
4593,3136,view,
2293,569,view,
3672,3614,add_to_cart,
9396,1283,view,
5522,1478,purchase,1.0
2115,501,view,
9786,1011,purchase,3.0
5239,549,view,
1623,4640,purchase,4.0
8712,2335,purchase,3.0
84,3498,add_to_cart,
9863,3181,view,
765,2078,purchase,4.0
5938,2518,view,
2758,2150,purchase,2.0
8524,3012,view,
1862,1070,view,
3818,1619,view,
781,2876,view,
6405,2413,add_to_cart,
