Product_ID,Product_Name,Category,Price,Avg_Rating
2510,Toys_2510,Toys,592.78,3.93
2511,Clothing_2511,Clothing,794.36,4.27
2512,Clothing_2512,Clothing,30.83,2.36
2513,Sports_2513,Sports,834.92,4.31
2514,Jewelry_2514,Jewelry,314.79,2.96
2515,Electronics_2515,Electronics,817.65,1.17
2516,Books_2516,Books,816.42,4.15
2517,Toys_2517,Toys,267.31,2.09
2518,Home_2518,Home,963.94,2.26
2519,Clothing_2519,Clothing,92.41,3.6
2520,Groceries_2520,Groceries,10.01,2.33
2521,Home_2521,Home,204.82,2.13
2522,Home_2522,Home,38.67,1.42
2523,Groceries_2523,Groceries,21.89,4.81
2524,Sports_2524,Sports,123.79,4.14
2525,Books_2525,Books,759.69,4.48
2526,Home_2526,Home,306.76,4.38
2527,Jewelry_2527,Jewelry,289.08,2.36
2528,Groceries_2528,Groceries,820.16,1.34
2529,Sports_2529,Sports,970.48,3.0
2530,Groceries_2530,Groceries,621.37,4.8
2531,Books_2531,Books,508.8,4.75
2532,Automotive_2532,Automotive,716.96,4.08
2533,Music_2533,Music,584.1,4.08
2534,Sports_2534,Sports,256.54,1.56
2535,Jewelry_2535,Jewelry,101.19,1.78
2536,Books_2536,Books,779.52,4.04
2537,Electronics_2537,Electronics,263.46,4.23
2538,Sports_2538,Sports,979.55,1.63
2539,Books_2539,Books,391.17,4.34
2540,Beauty_2540,Beauty,138.02,1.92
2541,Toys_2541,Toys,635.14,1.05
2542,Beauty_2542,Beauty,218.64,3.9
2543,Groceries_2543,Groceries,756.56,2.03
2544,Jewelry_2544,Jewelry,682.34,2.31
2545,Home_2545,Home,948.22,4.06
2546,Beauty_2546,Beauty,966.2,1.01
2547,Music_2547,Music,588.55,4.67
2548,Music_2548,Music,557.15,1.64
2549,Electronics_2549,Electronics,742.6,4.9
2550,Sports_2550,Sports,875.61,3.04
2551,Jewelry_2551,Jewelry,76.65,4.41
2552,Toys_2552,Toys,827.89,3.71
2553,Music_2553,Music,104.65,4.55
2554,Beauty_2554,Beauty,450.27,3.26
2555,Beauty_2555,Beauty,974.31,1.6
2556,Electronics_2556,Electronics,273.81,4.82
2557,Beauty_2557,Beauty,526.02,2.19
2558,Home_2558,Home,675.17,2.41
2559,Home_2559,Home,924.12,1.73
2560,Jewelry_2560,Jewelry,966.29,3.0
2561,Electronics_2561,Electronics,15.59,3.9
2562,Toys_2562,Toys,648.44,1.71
2563,Beauty_2563,Beauty,822.55,1.76
2564,Home_2564,Home,321.68,2.17
2565,Home_2565,Home,88.13,2.35
2566,Music_2566,Music,912.21,3.92
2567,Automotive_2567,Automotive,291.25,1.68
2568,Beauty_2568,Beauty,934.39,4.57
2569,Sports_2569,Sports,943.28,3.78
2570,Groceries_2570,Groceries,541.32,4.48
2571,Jewelry_2571,Jewelry,84.14,4.16
2572,Books_2572,Books,651.55,4.09
2573,Sports_2573,Sports,45.06,4.49
2574,Automotive_2574,Automotive,618.44,1.8
2575,Books_2575,Books,837.32,2.32
2576,Jewelry_2576,Jewelry,582.68,4.38
2577,Groceries_2577,Groceries,322.59,4.6
2578,Jewelry_2578,Jewelry,68.89,1.94
2579,Clothing_2579,Clothing,704.28,3.58
2580,Books_2580,Books,768.76,3.63
2581,Electronics_2581,Electronics,863.03,3.83
2582,Music_2582,Music,919.99,2.18
2583,Electronics_2583,Electronics,522.29,1.88
2584,Automotive_2584,Automotive,379.03,3.54
2585,Electronics_2585,Electronics,183.53,2.16
2586,Groceries_2586,Groceries,118.36,1.03
2587,Home_2587,Home,393.26,2.47
2588,Groceries_2588,Groceries,428.62,2.85
2589,Music_2589,Music,60.1,2.76
2590,Sports_2590,Sports,358.7,2.66
2591,Beauty_2591,Beauty,644.21,4.92
2592,Jewelry_2592,Jewelry,148.37,3.48
2593,Toys_2593,Toys,154.63,2.37
2594,Clothing_2594,Clothing,483.22,4.08
2595,Home_2595,Home,825.74,1.41
2596,Jewelry_2596,Jewelry,105.02,3.27
2597,Electronics_2597,Electronics,661.31,1.43
2598,Clothing_2598,Clothing,984.75,3.95
2599,Home_2599,Home,673.04,4.27
2600,Music_2600,Music,785.78,1.2
2601,Clothing_2601,Clothing,604.27,3.1
2602,Sports_2602,Sports,574.13,1.54
2603,Sports_2603,Sports,490.23,1.27
2604,Books_2604,Books,507.65,2.91
2605,Clothing_2605,Clothing,818.72,3.65
2606,Books_2606,Books,668.99,4.12
2607,Toys_2607,Toys,832.19,1.68
2608,Electronics_2608,Electronics,54.96,1.33
2609,Groceries_2609,Groceries,831.94,4.72
2610,Automotive_2610,Automotive,804.97,1.48
2611,Home_2611,Home,452.4,4.27
2612,Jewelry_2612,Jewelry,125.91,3.33
2613,Automotive_2613,Automotive,53.54,3.12
2614,Sports_2614,Sports,781.78,3.63
2615,Clothing_2615,Clothing,612.97,1.94
2616,Clothing_2616,Clothing,338.97,1.05
2617,Jewelry_2617,Jewelry,965.9,2.15
2618,Beauty_2618,Beauty,427.0,2.11
2619,Clothing_2619,Clothing,485.8,3.89
2620,Sports_2620,Sports,888.47,3.45
2621,Home_2621,Home,742.69,2.81
2622,Home_2622,Home,956.04,1.07
2623,Electronics_2623,Electronics,661.83,2.64
2624,Clothing_2624,Clothing,458.78,2.19
2625,Electronics_2625,Electronics,471.27,3.4
2626,Toys_2626,Toys,499.17,1.51
2627,Groceries_2627,Groceries,214.27,1.08
2628,Electronics_2628,Electronics,99.17,4.23
2629,Sports_2629,Sports,110.31,2.12
2630,Toys_2630,Toys,478.65,1.11
2631,Groceries_2631,Groceries,871.82,3.49
2632,Beauty_2632,Beauty,686.07,4.77
2633,Home_2633,Home,926.89,1.09
2634,Electronics_2634,Electronics,165.21,1.7
2635,Books_2635,Books,336.05,2.37
2636,Electronics_2636,Electronics,695.68,3.56
2637,Beauty_2637,Beauty,304.22,3.27
2638,Toys_2638,Toys,868.1,1.77
2639,Books_2639,Books,492.3,1.18
2640,Electronics_2640,Electronics,604.19,1.35
2641,Beauty_2641,Beauty,578.42,1.05
2642,Groceries_2642,Groceries,405.7,1.59
2643,Beauty_2643,Beauty,268.5,2.05
2644,Electronics_2644,Electronics,14.6,1.7
2645,Automotive_2645,Automotive,172.34,4.85
2646,Groceries_2646,Groceries,781.69,1.24
2647,Sports_2647,Sports,776.32,1.5
2648,Automotive_2648,Automotive,12.92,4.3
2649,Electronics_2649,Electronics,664.17,2.31
2650,Electronics_2650,Electronics,370.6,2.98
2651,Sports_2651,Sports,628.86,2.12
2652,Electronics_2652,Electronics,424.97,2.22
2653,Beauty_2653,Beauty,826.19,2.53
2654,Books_2654,Books,51.81,1.14
2655,Jewelry_2655,Jewelry,591.21,1.91
2656,Automotive_2656,Automotive,224.99,4.15
2657,Clothing_2657,Clothing,514.45,1.56
2658,Groceries_2658,Groceries,704.37,2.18
2659,Beauty_2659,Beauty,74.47,1.28
2660,Jewelry_2660,Jewelry,939.51,4.8
2661,Music_2661,Music,670.28,3.29
2662,Electronics_2662,Electronics,413.79,1.86
2663,Electronics_2663,Electronics,589.99,1.37
2664,Toys_2664,Toys,449.78,4.88
2665,Music_2665,Music,61.73,2.6
2666,Music_2666,Music,865.97,2.0
2667,Groceries_2667,Groceries,434.72,3.27
2668,Books_2668,Books,359.39,2.15
2669,Groceries_2669,Groceries,595.85,4.83
2670,Music_2670,Music,770.19,4.32
2671,Home_2671,Home,602.29,1.86
2672,Electronics_2672,Electronics,784.73,2.42
2673,Toys_2673,Toys,103.52,1.63
2674,Clothing_2674,Clothing,137.5,1.24
2675,Electronics_2675,Electronics,811.82,3.98
2676,Groceries_2676,Groceries,132.92,4.03
2677,Toys_2677,Toys,321.25,5.0
2678,Books_2678,Books,119.16,2.55
2679,Beauty_2679,Beauty,977.21,4.77
2680,Automotive_2680,Automotive,103.55,2.09
2681,Clothing_2681,Clothing,919.16,4.61
2682,Toys_2682,Toys,380.34,2.45
2683,Toys_2683,Toys,87.19,2.01
2684,Toys_2684,Toys,441.04,3.53
2685,Music_2685,Music,986.95,4.33
2686,Sports_2686,Sports,292.02,4.97
2687,Jewelry_2687,Jewelry,312.29,3.65
2688,Groceries_2688,Groceries,290.66,2.52
2689,Clothing_2689,Clothing,93.12,4.98
2690,Toys_2690,Toys,979.69,2.06
2691,Music_2691,Music,171.56,3.9
2692,Automotive_2692,Automotive,423.96,4.74
2693,Automotive_2693,Automotive,571.4,1.14
2694,Groceries_2694,Groceries,873.54,2.21
2695,Automotive_2695,Automotive,696.37,2.4
2696,Groceries_2696,Groceries,31.93,4.24
2697,Home_2697,Home,963.6,2.22
2698,Automotive_2698,Automotive,741.98,4.47
2699,Books_2699,Books,947.07,1.67
2700,Jewelry_2700,Jewelry,576.75,2.92
2701,Jewelry_2701,Jewelry,230.87,4.47
2702,Groceries_2702,Groceries,777.9,3.32
2703,Beauty_2703,Beauty,915.61,2.01
2704,Music_2704,Music,156.6,1.7
2705,Sports_2705,Sports,916.59,1.38
2706,Jewelry_2706,Jewelry,682.53,2.66
2707,Music_2707,Music,640.67,2.38
2708,Jewelry_2708,Jewelry,740.55,1.65
2709,Books_2709,Books,740.9,2.02
2710,Toys_2710,Toys,657.64,4.91
2711,Music_2711,Music,944.19,1.03
2712,Home_2712,Home,474.57,3.97
2713,Clothing_2713,Clothing,303.06,2.88
2714,Home_2714,Home,263.02,4.37
2715,Toys_2715,Toys,12.08,1.49
2716,Sports_2716,Sports,414.7,4.5
2717,Jewelry_2717,Jewelry,61.52,3.26
2718,Clothing_2718,Clothing,66.52,4.6
2719,Electronics_2719,Electronics,781.22,4.03
2720,Automotive_2720,Automotive,216.02,3.8
2721,Toys_2721,Toys,472.68,2.11
2722,Beauty_2722,Beauty,254.52,3.64
2723,Automotive_2723,Automotive,112.68,2.36
2724,Beauty_2724,Beauty,45.29,4.24
2725,Jewelry_2725,Jewelry,959.67,4.94
2726,Clothing_2726,Clothing,63.85,1.74
2727,Sports_2727,Sports,146.69,3.0
2728,Home_2728,Home,512.24,2.28
2729,Electronics_2729,Electronics,510.37,1.8
2730,Automotive_2730,Automotive,667.81,4.47
2731,Home_2731,Home,627.98,2.46
2732,Beauty_2732,Beauty,251.1,4.01
2733,Books_2733,Books,665.81,1.79
2734,Home_2734,Home,996.37,3.58
2735,Jewelry_2735,Jewelry,671.34,2.01
2736,Home_2736,Home,348.93,3.03
2737,Groceries_2737,Groceries,260.81,4.81
2738,Home_2738,Home,992.23,4.87
2739,Jewelry_2739,Jewelry,324.94,1.26
2740,Beauty_2740,Beauty,206.17,4.91
2741,Automotive_2741,Automotive,674.18,4.37
2742,Books_2742,Books,545.46,3.74
2743,Electronics_2743,Electronics,185.06,2.36
2744,Toys_2744,Toys,186.36,4.75
2745,Home_2745,Home,647.41,3.38
2746,Sports_2746,Sports,343.45,4.51
2747,Home_2747,Home,79.04,1.32
2748,Clothing_2748,Clothing,262.72,3.87
2749,Music_2749,Music,94.93,1.37
2750,Home_2750,Home,44.87,1.31
2751,Toys_2751,Toys,653.54,3.93
2752,Groceries_2752,Groceries,652.59,3.56
2753,Sports_2753,Sports,394.05,2.84
2754,Music_2754,Music,773.64,1.59
2755,Electronics_2755,Electronics,492.0,3.6
2756,Home_2756,Home,430.48,1.14
2757,Automotive_2757,Automotive,776.01,1.8
2758,Clothing_2758,Clothing,901.08,2.02
2759,Sports_2759,Sports,966.07,1.75
2760,Music_2760,Music,62.65,3.81
2761,Beauty_2761,Beauty,740.39,4.28
2762,Groceries_2762,Groceries,653.38,3.06
2763,Music_2763,Music,883.53,3.53
2764,Clothing_2764,Clothing,421.91,1.84
2765,Automotive_2765,Automotive,10.28,4.3
2766,Electronics_2766,Electronics,519.81,3.59
2767,Jewelry_2767,Jewelry,71.13,2.6
2768,Automotive_2768,Automotive,140.07,3.87
2769,Clothing_2769,Clothing,461.0,1.58
2770,Automotive_2770,Automotive,944.06,1.37
2771,Automotive_2771,Automotive,212.44,3.55
2772,Automotive_2772,Automotive,467.23,1.76
2773,Home_2773,Home,928.29,3.13
2774,Music_2774,Music,866.63,2.87
2775,Sports_2775,Sports,611.78,4.4
2776,Automotive_2776,Automotive,284.4,3.27
2777,Toys_2777,Toys,898.42,1.57
2778,Toys_2778,Toys,119.75,1.47
2779,Clothing_2779,Clothing,341.28,3.35
2780,Sports_2780,Sports,648.99,3.61
2781,Jewelry_2781,Jewelry,133.99,4.36
2782,Beauty_2782,Beauty,532.74,2.37
2783,Clothing_2783,Clothing,747.12,3.93
2784,Jewelry_2784,Jewelry,653.41,4.82
2785,Sports_2785,Sports,151.94,3.38
2786,Groceries_2786,Groceries,613.49,4.26
2787,Electronics_2787,Electronics,391.73,1.35
2788,Electronics_2788,Electronics,847.11,4.26
2789,Jewelry_2789,Jewelry,596.69,4.6
2790,Toys_2790,Toys,113.9,3.68
2791,Electronics_2791,Electronics,916.34,4.05
2792,Electronics_2792,Electronics,970.78,4.67
2793,Electronics_2793,Electronics,622.32,1.39
2794,Books_2794,Books,415.31,2.05
2795,Sports_2795,Sports,786.17,1.29
2796,Toys_2796,Toys,422.64,4.84
2797,Books_2797,Books,564.68,3.63
2798,Home_2798,Home,208.75,3.49
2799,Toys_2799,Toys,309.56,3.01
2800,Sports_2800,Sports,584.34,1.63
2801,Jewelry_2801,Jewelry,419.33,1.87
2802,Beauty_2802,Beauty,636.71,2.51
2803,Sports_2803,Sports,856.17,4.64
2804,Automotive_2804,Automotive,254.13,1.56
2805,Electronics_2805,Electronics,568.82,1.34
2806,Music_2806,Music,673.24,4.77
2807,Home_2807,Home,186.95,1.78
2808,Groceries_2808,Groceries,750.44,2.16
2809,Home_2809,Home,308.99,3.87
2810,Jewelry_2810,Jewelry,989.65,3.75
2811,Groceries_2811,Groceries,413.9,2.73
2812,Books_2812,Books,486.6,1.95
2813,Toys_2813,Toys,840.71,2.46
2814,Toys_2814,Toys,355.7,2.33
2815,Home_2815,Home,346.31,4.63
2816,Automotive_2816,Automotive,35.9,3.26
2817,Automotive_2817,Automotive,64.94,2.85
2818,Groceries_2818,Groceries,343.46,2.04
2819,Sports_2819,Sports,979.88,2.5
2820,Jewelry_2820,Jewelry,92.08,3.78
2821,Home_2821,Home,323.06,1.45
2822,Beauty_2822,Beauty,274.37,2.11
2823,Sports_2823,Sports,850.89,1.43
2824,Home_2824,Home,445.36,1.92
2825,Clothing_2825,Clothing,861.14,2.23
2826,Groceries_2826,Groceries,754.42,4.63
2827,Home_2827,Home,889.0,2.86
2828,Electronics_2828,Electronics,586.42,4.58
2829,Home_2829,Home,173.48,1.34
2830,Groceries_2830,Groceries,450.72,2.97
2831,Music_2831,Music,651.51,2.95
2832,Books_2832,Books,706.89,4.91
2833,Music_2833,Music,520.07,1.77
2834,Beauty_2834,Beauty,326.27,3.06
2835,Sports_2835,Sports,390.69,2.54
2836,Music_2836,Music,348.23,4.27
2837,Jewelry_2837,Jewelry,342.32,3.2
2838,Automotive_2838,Automotive,482.77,1.34
2839,Music_2839,Music,65.35,1.15
2840,Sports_2840,Sports,318.39,4.54
2841,Automotive_2841,Automotive,224.23,3.91
2842,Toys_2842,Toys,226.82,2.86
2843,Clothing_2843,Clothing,409.87,4.86
2844,Toys_2844,Toys,661.53,3.71
2845,Toys_2845,Toys,649.69,1.06
2846,Beauty_2846,Beauty,259.6,2.77
2847,Jewelry_2847,Jewelry,840.7,1.6
2848,Music_2848,Music,967.16,1.78
2849,Sports_2849,Sports,75.09,3.78
2850,Jewelry_2850,Jewelry,162.25,1.07
2851,Electronics_2851,Electronics,326.0,4.26
2852,Music_2852,Music,148.91,3.31
2853,Groceries_2853,Groceries,612.4,1.17
2854,Sports_2854,Sports,165.46,1.9
2855,Clothing_2855,Clothing,342.81,4.42
2856,Books_2856,Books,994.91,1.24
2857,Music_2857,Music,689.28,3.47
2858,Music_2858,Music,839.51,3.67
2859,Groceries_2859,Groceries,414.63,1.42
2860,Electronics_2860,Electronics,127.26,1.1
2861,Beauty_2861,Beauty,367.59,3.48
2862,Electronics_2862,Electronics,860.68,2.28
2863,Music_2863,Music,420.07,1.97
2864,Groceries_2864,Groceries,653.51,4.55
2865,Books_2865,Books,590.93,4.47
2866,Groceries_2866,Groceries,517.52,4.97
2867,Automotive_2867,Automotive,121.88,3.68
2868,Sports_2868,Sports,64.05,3.5
2869,Clothing_2869,Clothing,673.29,1.6
2870,Home_2870,Home,95.58,1.6
2871,Automotive_2871,Automotive,317.09,4.54
2872,Automotive_2872,Automotive,566.65,4.76
2873,Clothing_2873,Clothing,933.22,2.01
2874,Toys_2874,Toys,645.85,4.09
2875,Electronics_2875,Electronics,428.92,3.66
2876,Automotive_2876,Automotive,479.97,3.73
2877,Clothing_2877,Clothing,599.27,4.02
2878,Music_2878,Music,398.26,2.72
2879,Groceries_2879,Groceries,341.7,3.07
2880,Toys_2880,Toys,513.42,1.0
2881,Home_2881,Home,615.68,4.07
2882,Toys_2882,Toys,247.95,3.56
2883,Books_2883,Books,659.87,4.05
2884,Books_2884,Books,37.76,1.56
2885,Toys_2885,Toys,914.71,2.34
2886,Books_2886,Books,972.91,3.29
2887,Books_2887,Books,997.32,1.22
2888,Music_2888,Music,804.02,1.25
2889,Sports_2889,Sports,453.13,3.08
2890,Music_2890,Music,966.3,4.09
2891,Beauty_2891,Beauty,76.36,3.55
2892,Toys_2892,Toys,532.5,4.23
2893,Groceries_2893,Groceries,172.29,2.93
2894,Music_2894,Music,281.6,4.98
2895,Books_2895,Books,798.25,3.05
2896,Beauty_2896,Beauty,718.94,3.28
2897,Jewelry_2897,Jewelry,290.1,4.29
2898,Automotive_2898,Automotive,787.76,1.65
2899,Books_2899,Books,103.75,3.88
2900,Beauty_2900,Beauty,543.37,4.09
2901,Jewelry_2901,Jewelry,8.15,3.88
2902,Electronics_2902,Electronics,723.97,4.51
2903,Jewelry_2903,Jewelry,953.1,4.64
2904,Electronics_2904,Electronics,897.44,1.75
2905,Music_2905,Music,604.75,2.72
2906,Sports_2906,Sports,421.98,3.7
2907,Home_2907,Home,152.1,1.12
2908,Electronics_2908,Electronics,39.01,4.44
2909,Clothing_2909,Clothing,314.31,2.55
2910,Automotive_2910,Automotive,965.26,2.6
2911,Electronics_2911,Electronics,190.15,4.15
2912,Home_2912,Home,374.1,2.01
2913,Jewelry_2913,Jewelry,956.74,3.01
2914,Clothing_2914,Clothing,916.26,1.57
2915,Clothing_2915,Clothing,540.63,4.82
2916,Jewelry_2916,Jewelry,118.1,3.63
2917,Clothing_2917,Clothing,51.98,1.99
2918,Electronics_2918,Electronics,243.64,2.49
2919,Books_2919,Books,748.34,4.54
2920,Clothing_2920,Clothing,466.93,4.31
2921,Music_2921,Music,431.91,3.2
2922,Sports_2922,Sports,825.27,3.95
2923,Automotive_2923,Automotive,141.42,4.83
2924,Beauty_2924,Beauty,491.4,3.24
2925,Automotive_2925,Automotive,880.04,2.34
2926,Sports_2926,Sports,847.07,2.15
2927,Books_2927,Books,317.79,3.72
2928,Clothing_2928,Clothing,524.59,4.67
2929,Sports_2929,Sports,7.1,2.31
2930,Automotive_2930,Automotive,824.92,2.83
2931,Electronics_2931,Electronics,188.74,3.84
2932,Electronics_2932,Electronics,237.75,1.74
2933,Automotive_2933,Automotive,140.83,3.19
2934,Electronics_2934,Electronics,947.43,4.74
2935,Automotive_2935,Automotive,169.78,1.0
2936,Home_2936,Home,156.3,2.6
2937,Sports_2937,Sports,546.01,4.0
2938,Clothing_2938,Clothing,117.99,4.47
2939,Beauty_2939,Beauty,474.16,2.65
2940,Music_2940,Music,56.25,1.56
2941,Clothing_2941,Clothing,817.34,2.87
2942,Beauty_2942,Beauty,346.52,4.1
2943,Music_2943,Music,548.91,3.53
2944,Groceries_2944,Groceries,438.18,4.21
2945,Clothing_2945,Clothing,529.65,2.63
2946,Electronics_2946,Electronics,445.08,2.83
2947,Clothing_2947,Clothing,101.66,4.05
2948,Clothing_2948,Clothing,851.94,3.86
2949,Jewelry_2949,Jewelry,38.3,1.74
2950,Home_2950,Home,881.31,3.34
2951,Home_2951,Home,576.94,1.17
2952,Groceries_2952,Groceries,561.55,3.44
2953,Automotive_2953,Automotive,174.52,2.17
2954,Sports_2954,Sports,743.88,3.67
2955,Jewelry_2955,Jewelry,314.71,4.19
2956,Jewelry_2956,Jewelry,401.97,3.34
2957,Clothing_2957,Clothing,868.94,3.54
2958,Automotive_2958,Automotive,922.99,4.93
2959,Groceries_2959,Groceries,790.7,1.0
2960,Jewelry_2960,Jewelry,788.42,3.63
2961,Sports_2961,Sports,701.99,1.61
2962,Books_2962,Books,489.09,2.83
2963,Sports_2963,Sports,666.28,4.48
2964,Jewelry_2964,Jewelry,429.17,3.84
2965,Books_2965,Books,979.95,3.38
2966,Books_2966,Books,876.49,1.54
2967,Electronics_2967,Electronics,381.47,4.68
2968,Groceries_2968,Groceries,894.23,1.86
2969,Toys_2969,Toys,54.92,3.76
2970,Groceries_2970,Groceries,820.08,1.67
2971,Music_2971,Music,683.17,4.49
2972,Jewelry_2972,Jewelry,260.93,2.56
2973,Clothing_2973,Clothing,799.42,1.98
2974,Electronics_2974,Electronics,786.58,1.73
2975,Home_2975,Home,374.13,1.42
2976,Sports_2976,Sports,405.9,2.06
2977,Electronics_2977,Electronics,295.75,2.98
2978,Books_2978,Books,138.09,4.36
2979,Music_2979,Music,687.87,3.35
2980,Music_2980,Music,127.59,1.9
2981,Sports_2981,Sports,243.61,3.75
2982,Beauty_2982,Beauty,856.81,3.71
2983,Toys_2983,Toys,772.06,1.69
2984,Sports_2984,Sports,211.95,3.42
2985,Sports_2985,Sports,256.26,3.71
2986,Electronics_2986,Electronics,369.0,2.65
2987,Books_2987,Books,847.58,3.75
2988,Clothing_2988,Clothing,474.34,2.49
2989,Clothing_2989,Clothing,672.31,4.07
2990,Sports_2990,Sports,582.66,3.28
2991,Groceries_2991,Groceries,325.29,1.37
2992,Groceries_2992,Groceries,370.07,2.46
2993,Toys_2993,Toys,310.75,4.73
2994,Toys_2994,Toys,277.44,2.61
2995,Automotive_2995,Automotive,464.98,1.99
2996,Clothing_2996,Clothing,291.54,1.8
2997,Clothing_2997,Clothing,352.94,3.94
2998,Electronics_2998,Electronics,171.62,2.99
2999,Music_2999,Music,299.75,4.16
3000,Books_3000,Books,429.36,1.88
3001,Jewelry_3001,Jewelry,557.41,1.1
3002,Toys_3002,Toys,143.92,3.2
3003,Electronics_3003,Electronics,66.2,4.96
3004,Automotive_3004,Automotive,303.82,4.56
3005,Toys_3005,Toys,969.59,4.74
3006,Beauty_3006,Beauty,90.25,2.62
3007,Toys_3007,Toys,963.88,3.58
3008,Home_3008,Home,72.81,1.86
3009,Toys_3009,Toys,745.1,4.51
3010,Electronics_3010,Electronics,134.32,2.93
3011,Beauty_3011,Beauty,37.0,3.33
3012,Groceries_3012,Groceries,164.94,3.18
3013,Automotive_3013,Automotive,391.87,3.68
3014,Sports_3014,Sports,350.51,2.26
3015,Beauty_3015,Beauty,213.22,3.91
3016,Automotive_3016,Automotive,616.4,1.78
3017,Books_3017,Books,66.72,3.42
3018,Electronics_3018,Electronics,900.84,2.07
3019,Toys_3019,Toys,114.14,1.88
3020,Home_3020,Home,958.5,1.76
3021,Clothing_3021,Clothing,662.73,1.72
3022,Jewelry_3022,Jewelry,532.45,4.19
3023,Toys_3023,Toys,286.1,2.65
3024,Home_3024,Home,532.56,1.11
3025,Sports_3025,Sports,263.12,2.25
3026,Home_3026,Home,517.16,1.9
3027,Home_3027,Home,215.61,3.36
3028,Electronics_3028,Electronics,419.17,3.12
3029,Music_3029,Music,808.22,3.79
3030,Home_3030,Home,787.89,2.52
3031,Jewelry_3031,Jewelry,950.63,3.87
3032,Toys_3032,Toys,182.56,4.49
3033,Automotive_3033,Automotive,256.05,1.56
3034,Jewelry_3034,Jewelry,946.13,3.03
3035,Groceries_3035,Groceries,168.85,2.95
3036,Toys_3036,Toys,904.04,4.53
3037,Home_3037,Home,660.41,2.62
3038,Toys_3038,Toys,388.78,4.0
3039,Automotive_3039,Automotive,433.79,3.81
3040,Jewelry_3040,Jewelry,63.2,2.24
3041,Jewelry_3041,Jewelry,655.76,1.04
3042,Automotive_3042,Automotive,877.83,2.74
3043,Groceries_3043,Groceries,164.43,2.14
3044,Books_3044,Books,933.52,2.15
3045,Groceries_3045,Groceries,327.7,1.49
3046,Jewelry_3046,Jewelry,791.15,3.76
3047,Toys_3047,Toys,523.45,4.21
3048,Books_3048,Books,240.77,4.18
3049,Beauty_3049,Beauty,946.52,1.58
3050,Music_3050,Music,804.45,3.75
3051,Home_3051,Home,511.19,2.98
3052,Sports_3052,Sports,439.75,3.94
3053,Home_3053,Home,685.17,2.69
3054,Music_3054,Music,64.2,1.34
3055,Sports_3055,Sports,733.91,3.37
3056,Electronics_3056,Electronics,500.35,3.14
3057,Home_3057,Home,725.08,3.94
3058,Music_3058,Music,276.84,1.49
3059,Jewelry_3059,Jewelry,756.73,4.54
3060,Groceries_3060,Groceries,790.96,3.37
3061,Home_3061,Home,250.42,3.59
3062,Toys_3062,Toys,805.21,4.17
3063,Automotive_3063,Automotive,278.83,4.15
3064,Home_3064,Home,829.92,2.72
3065,Beauty_3065,Beauty,217.2,2.34
3066,Beauty_3066,Beauty,80.73,4.06
3067,Groceries_3067,Groceries,943.3,1.41
3068,Clothing_3068,Clothing,49.37,2.07
3069,Groceries_3069,Groceries,724.12,2.02
3070,Jewelry_3070,Jewelry,130.69,4.33
3071,Electronics_3071,Electronics,676.82,2.88
3072,Automotive_3072,Automotive,380.26,3.24
3073,Toys_3073,Toys,905.69,4.77
3074,Electronics_3074,Electronics,17.74,3.52
3075,Home_3075,Home,402.38,1.65
3076,Home_3076,Home,418.38,3.54
3077,Home_3077,Home,788.07,2.81
3078,Automotive_3078,Automotive,961.97,3.61
3079,Toys_3079,Toys,467.66,4.63
3080,Jewelry_3080,Jewelry,283.98,3.74
3081,Automotive_3081,Automotive,490.94,3.79
3082,Automotive_3082,Automotive,346.31,2.73
3083,Books_3083,Books,259.88,1.51
3084,Automotive_3084,Automotive,366.53,4.53
3085,Clothing_3085,Clothing,683.98,3.61
3086,Beauty_3086,Beauty,591.62,1.61
3087,Jewelry_3087,Jewelry,650.76,1.5
3088,Sports_3088,Sports,940.82,2.23
3089,Automotive_3089,Automotive,709.37,1.94
3090,Jewelry_3090,Jewelry,845.71,2.1
3091,Beauty_3091,Beauty,577.78,1.75
3092,Clothing_3092,Clothing,27.43,4.25
3093,Beauty_3093,Beauty,202.05,2.98
3094,Toys_3094,Toys,747.34,3.24
3095,Toys_3095,Toys,352.39,3.42
3096,Jewelry_3096,Jewelry,289.46,4.09
3097,Beauty_3097,Beauty,316.14,4.94
3098,Clothing_3098,Clothing,641.57,1.34
3099,Music_3099,Music,72.08,2.05
3100,Beauty_3100,Beauty,555.03,3.39
3101,Music_3101,Music,424.28,2.66
3102,Toys_3102,Toys,398.54,3.98
3103,Automotive_3103,Automotive,83.04,1.99
3104,Automotive_3104,Automotive,898.61,2.07
3105,Toys_3105,Toys,83.91,4.24
3106,Beauty_3106,Beauty,747.48,1.86
3107,Books_3107,Books,206.02,4.42
3108,Sports_3108,Sports,654.73,4.62
3109,Music_3109,Music,226.76,4.07
3110,Groceries_3110,Groceries,864.56,2.37
3111,Electronics_3111,Electronics,127.01,2.44
3112,Music_3112,Music,464.78,3.88
3113,Groceries_3113,Groceries,928.76,4.81
3114,Beauty_3114,Beauty,705.06,2.73
3115,Toys_3115,Toys,597.23,2.5
3116,Home_3116,Home,179.71,2.66
3117,Sports_3117,Sports,957.59,4.86
3118,Books_3118,Books,872.18,3.34
3119,Music_3119,Music,545.54,1.4
3120,Toys_3120,Toys,794.98,2.9
3121,Jewelry_3121,Jewelry,508.79,1.57
3122,Books_3122,Books,784.34,2.82
3123,Sports_3123,Sports,579.42,3.48
