User_ID,Age,Gender,Location,Interests
4998,60,Female,Southwest,Sports
4999,58,Female,Northeast,Jewelry
5000,33,Male,North,Sports
5001,64,Other,Central,Beauty
5002,45,Male,Northeast,Jewelry
5003,32,Female,West,Toys
5004,36,Female,West,Electronics
5005,22,Female,North,Jewelry
5006,54,Male,Southeast,Home
5007,69,Male,South,Jewelry
5008,67,Male,South,Beauty
5009,32,Other,West,Sports
5010,44,Other,Northwest,Clothing
5011,69,Other,South,Jewelry
5012,63,Other,Central,Music
5013,66,Male,Southwest,Jewelry
5014,47,Male,South,Jewelry
5015,32,Female,Central,Music
5016,40,Female,Northwest,Automotive
5017,47,Male,Central,Groceries
5018,27,Female,West,Jewelry
5019,30,Female,Northwest,Clothing
5020,18,Female,East,Home
5021,70,Other,West,Toys
5022,28,Male,Northwest,Clothing
5023,35,Male,North,Jewelry
5024,44,Male,South,Books
5025,69,Female,Southwest,Groceries
5026,47,Male,South,Jewelry
5027,58,Male,Northeast,Electronics
5028,55,Male,South,Books
5029,68,Male,West,Clothing
5030,32,Female,North,Groceries
5031,21,Female,Northwest,Groceries
5032,34,Other,Northwest,Groceries
5033,29,Other,East,Sports
5034,31,Other,Central,Home
5035,62,Female,Southwest,Beauty
5036,44,Female,Southeast,Jewelry
5037,61,Female,Central,Toys
5038,51,Male,South,Music
5039,67,Other,Northeast,Sports
5040,51,Male,Northwest,Beauty
5041,37,Male,South,Groceries
5042,67,Female,West,Beauty
5043,24,Other,Central,Clothing
5044,24,Other,Northeast,Sports
5045,50,Female,Southeast,Sports
5046,67,Female,Northwest,Electronics
5047,55,Female,Central,Automotive
5048,18,Male,Northwest,Groceries
5049,55,Female,Northeast,Music
5050,57,Female,Southeast,Sports
5051,46,Female,Northwest,Sports
5052,47,Female,Northeast,Beauty
5053,31,Female,Central,Automotive
5054,48,Other,West,Music
5055,25,Male,West,Sports
5056,21,Female,West,Music
5057,35,Other,South,Electronics
5058,54,Male,East,Clothing
5059,60,Male,Southwest,Home
5060,65,Male,South,Sports
5061,46,Female,West,Groceries
5062,66,Other,Southwest,Music
5063,59,Male,North,Toys
5064,68,Female,Northeast,Electronics
5065,43,Other,East,Toys
5066,53,Female,Northwest,Toys
5067,22,Male,Southwest,Clothing
5068,45,Male,East,Groceries
5069,31,Female,Southwest,Electronics
5070,31,Other,South,Automotive
5071,67,Male,Southwest,Jewelry
5072,47,Other,South,Sports
5073,29,Male,South,Jewelry
5074,63,Female,North,Beauty
5075,70,Other,North,Automotive
5076,68,Other,Northeast,Books
5077,38,Male,South,Sports
5078,38,Male,Central,Toys
5079,41,Female,Northeast,Music
5080,43,Male,Southwest,Automotive
5081,51,Male,North,Jewelry
5082,24,Other,East,Jewelry
5083,43,Male,North,Toys
5084,31,Other,Northwest,Beauty
5085,63,Other,South,Home
5086,33,Female,Northeast,Electronics
5087,58,Other,North,Home
5088,68,Other,North,Toys
5089,34,Male,West,Toys
5090,29,Male,Southwest,Clothing
5091,63,Male,South,Clothing
5092,18,Male,Southwest,Electronics
5093,28,Other,Southwest,Jewelry
5094,53,Other,North,Home
5095,60,Female,Southwest,Beauty
5096,31,Female,South,Toys
5097,18,Female,East,Books
5098,21,Other,Southwest,Home
5099,47,Male,South,Jewelry
5100,28,Female,Central,Groceries
5101,41,Female,Northwest,Home
5102,43,Other,Southwest,Clothing
5103,27,Male,Southwest,Books
5104,39,Male,West,Groceries
5105,45,Female,East,Jewelry
5106,25,Other,East,Books
5107,68,Male,South,Sports
5108,67,Male,Southeast,Sports
5109,40,Male,Northwest,Clothing
5110,44,Male,East,Clothing
5111,26,Male,West,Books
5112,68,Other,Northeast,Home
5113,70,Female,West,Electronics
5114,70,Female,Southeast,Toys
5115,24,Other,East,Toys
5116,49,Other,Southwest,Groceries
5117,65,Female,Southwest,Beauty
5118,23,Female,Central,Clothing
5119,30,Other,North,Home
5120,58,Male,Northwest,Electronics
5121,70,Female,North,Groceries
5122,31,Male,East,Automotive
5123,56,Male,Northeast,Sports
5124,62,Other,Northwest,Books
5125,23,Male,Northeast,Home
5126,46,Female,North,Home
5127,24,Male,East,Books
5128,32,Other,Central,Clothing
5129,66,Male,Northeast,Home
5130,32,Male,Southwest,Music
5131,18,Other,Northeast,Automotive
5132,34,Other,Northeast,Sports
5133,52,Other,Southeast,Automotive
5134,64,Other,Northeast,Toys
5135,59,Male,Northwest,Electronics
5136,60,Female,North,Music
5137,65,Female,South,Toys
5138,22,Other,Southwest,Sports
5139,25,Female,Northeast,Home
5140,60,Other,Northeast,Jewelry
5141,41,Female,Northeast,Beauty
5142,25,Other,Northeast,Electronics
5143,24,Female,Southwest,Beauty
5144,62,Male,Northeast,Electronics
5145,49,Female,South,Books
5146,51,Male,Central,Books
5147,27,Female,Southeast,Jewelry
5148,41,Other,Southeast,Electronics
5149,30,Male,Central,Music
5150,65,Other,East,Music
5151,34,Other,North,Clothing
5152,42,Female,Southwest,Home
5153,68,Other,Northeast,Groceries
5154,19,Other,South,Home
5155,37,Male,North,Jewelry
5156,35,Male,Central,Home
5157,27,Other,South,Jewelry
5158,68,Female,North,Electronics
5159,50,Male,Southwest,Toys
5160,65,Male,Northwest,Clothing
5161,61,Female,Northeast,Toys
5162,38,Male,Southeast,Automotive
5163,44,Male,Northeast,Groceries
5164,65,Other,Southwest,Beauty
5165,49,Male,Southwest,Home
5166,57,Male,North,Sports
5167,67,Other,Northeast,Automotive
5168,68,Female,Southeast,Home
5169,42,Female,Southeast,Jewelry
5170,42,Female,South,Beauty
5171,37,Female,East,Jewelry
5172,52,Female,North,Sports
5173,62,Female,North,Groceries
5174,60,Female,North,Groceries
5175,33,Female,South,Books
5176,37,Other,Southeast,Books
5177,29,Female,East,Sports
5178,64,Other,Southeast,Toys
5179,26,Other,Northeast,Clothing
5180,29,Female,Southwest,Music
5181,67,Female,Central,Automotive
5182,66,Other,West,Music
5183,45,Other,Central,Automotive
5184,38,Female,South,Toys
5185,53,Female,North,Jewelry
5186,67,Other,Southwest,Beauty
5187,61,Other,South,Toys
5188,66,Male,Central,Electronics
5189,70,Female,North,Groceries
5190,18,Female,North,Toys
5191,63,Male,Central,Clothing
5192,28,Male,North,Automotive
5193,70,Female,Northwest,Sports
5194,53,Other,East,Jewelry
5195,39,Other,East,Beauty
5196,49,Other,East,Jewelry
5197,55,Other,West,Jewelry
5198,46,Male,Southwest,Jewelry
5199,26,Female,Northeast,Sports
5200,18,Male,West,Home
5201,53,Male,North,Electronics
5202,39,Male,Northwest,Clothing
5203,29,Other,South,Beauty
5204,22,Male,North,Electronics
5205,55,Other,Northeast,Electronics
5206,18,Other,Southeast,Toys
5207,40,Other,West,Home
5208,29,Male,North,Toys
5209,48,Other,South,Jewelry
5210,53,Other,East,Jewelry
5211,36,Other,West,Books
5212,56,Female,South,Clothing
5213,61,Other,Southwest,Sports
5214,70,Female,Northwest,Automotive
5215,20,Female,Southeast,Home
5216,26,Female,Northwest,Clothing
5217,41,Female,East,Sports
5218,54,Male,Northeast,Automotive
5219,64,Other,Northeast,Sports
5220,67,Male,Central,Sports
5221,43,Other,North,Music
5222,53,Male,Central,Groceries
5223,29,Female,Central,Automotive
5224,62,Male,South,Sports
5225,19,Other,Northwest,Electronics
5226,54,Female,Northeast,Home
5227,45,Male,Northeast,Home
5228,69,Female,Central,Toys
5229,66,Other,Southwest,Books
5230,46,Female,North,Home
5231,22,Other,Northwest,Home
5232,24,Other,Central,Clothing
5233,68,Other,Southwest,Groceries
5234,64,Other,South,Sports
5235,57,Female,South,Groceries
5236,29,Other,Southwest,Sports
5237,63,Other,East,Electronics
5238,49,Male,East,Electronics
5239,59,Female,Southeast,Music
5240,58,Male,West,Music
5241,26,Other,Southeast,Groceries
5242,48,Female,Central,Sports
5243,32,Male,North,Home
5244,62,Female,East,Sports
5245,38,Male,West,Home
5246,59,Male,Northwest,Electronics
5247,47,Male,South,Jewelry
5248,60,Other,Northwest,Books
5249,64,Other,East,Toys
5250,68,Female,West,Groceries
5251,37,Female,North,Books
5252,66,Other,Southeast,Groceries
5253,40,Male,Northeast,Jewelry
5254,61,Other,North,Toys
5255,52,Other,South,Jewelry
5256,47,Female,East,Sports
5257,49,Male,Southwest,Beauty
5258,24,Other,Central,Beauty
5259,56,Male,Central,Groceries
5260,62,Male,Central,Books
5261,70,Female,South,Home
5262,28,Other,North,Home
5263,30,Male,Southwest,Music
5264,51,Female,Southwest,Beauty
5265,49,Other,South,Groceries
5266,29,Male,Southwest,Home
5267,47,Other,North,Home
5268,61,Male,Northwest,Sports
5269,33,Other,Southeast,Clothing
5270,59,Female,Southeast,Beauty
5271,64,Other,South,Home
5272,36,Female,Central,Groceries
5273,43,Male,Southeast,Jewelry
5274,30,Male,South,Beauty
5275,33,Female,Southwest,Jewelry
5276,33,Other,East,Books
5277,23,Male,East,Automotive
5278,49,Other,Northeast,Electronics
5279,24,Other,East,Electronics
5280,50,Female,Northwest,Jewelry
5281,63,Male,Southeast,Home
5282,53,Male,West,Books
5283,55,Female,Northeast,Beauty
5284,39,Male,South,Electronics
5285,61,Female,Southwest,Books
5286,28,Other,North,Groceries
5287,24,Male,East,Clothing
5288,60,Female,Northeast,Sports
5289,44,Other,Southeast,Sports
5290,53,Other,North,Books
5291,26,Male,Central,Clothing
5292,31,Other,East,Clothing
5293,58,Other,Southwest,Clothing
5294,42,Female,Northeast,Electronics
5295,59,Other,Southeast,Clothing
5296,42,Female,Northwest,Automotive
5297,41,Other,Northwest,Automotive
5298,50,Female,Southwest,Music
5299,27,Other,North,Home
5300,64,Female,East,Electronics
5301,63,Other,West,Jewelry
5302,33,Male,North,Home
5303,29,Male,Southwest,Electronics
5304,54,Female,Southwest,Toys
5305,31,Female,North,Beauty
5306,24,Female,East,Jewelry
5307,20,Female,Northwest,Sports
5308,47,Other,East,Books
5309,19,Male,Northeast,Home
5310,59,Female,South,Music
5311,63,Other,North,Clothing
5312,58,Female,South,Music
5313,28,Other,Southeast,Sports
5314,68,Female,Southeast,Music
5315,23,Male,East,Home
5316,38,Other,Southwest,Beauty
5317,36,Other,South,Music
5318,21,Other,Central,Books
5319,47,Female,West,Toys
5320,54,Male,Southeast,Clothing
5321,38,Other,Northwest,Music
5322,30,Other,North,Electronics
5323,51,Female,Northeast,Music
5324,61,Female,North,Electronics
5325,68,Male,North,Home
5326,53,Female,Northwest,Jewelry
5327,67,Male,Central,Clothing
5328,35,Male,South,Jewelry
5329,69,Female,Southwest,Toys
5330,46,Other,Northeast,Beauty
5331,35,Male,West,Electronics
5332,30,Female,Central,Home
5333,54,Other,Southeast,Jewelry
5334,31,Other,Northeast,Automotive
5335,21,Female,Northeast,Sports
5336,69,Male,South,Beauty
5337,42,Female,South,Music
5338,56,Other,Northwest,Music
5339,67,Other,Northeast,Sports
5340,52,Female,Central,Toys
5341,38,Female,Northwest,Books
5342,20,Female,Southeast,Sports
5343,67,Male,Southwest,Electronics
5344,57,Other,East,Electronics
5345,26,Male,Southwest,Clothing
5346,44,Female,South,Home
5347,22,Female,Southeast,Sports
5348,70,Other,Northeast,Jewelry
5349,29,Male,Southeast,Music
5350,42,Female,Central,Books
5351,41,Other,North,Toys
5352,59,Other,South,Music
5353,43,Other,Northeast,Electronics
5354,38,Other,East,Sports
5355,37,Other,West,Groceries
5356,34,Female,East,Jewelry
5357,50,Male,Northeast,Toys
5358,37,Female,South,Groceries
5359,59,Other,West,Sports
5360,55,Male,Central,Music
5361,58,Female,Northeast,Books
5362,21,Male,Southeast,Music
5363,37,Female,Northeast,Home
5364,63,Other,Central,Automotive
5365,52,Male,Southeast,Automotive
5366,47,Other,Northeast,Toys
5367,59,Female,South,Clothing
5368,44,Female,North,Clothing
5369,31,Other,Central,Music
5370,20,Female,North,Groceries
5371,47,Male,Northwest,Clothing
5372,62,Male,South,Sports
5373,26,Other,West,Sports
5374,36,Male,Central,Automotive
5375,36,Female,Southeast,Music
5376,36,Female,Central,Music
5377,50,Other,South,Books
5378,46,Female,East,Beauty
5379,58,Other,West,Clothing
5380,54,Other,Southeast,Groceries
5381,41,Male,Southeast,Clothing
5382,58,Other,East,Music
5383,20,Male,Southwest,Books
5384,56,Female,West,Sports
5385,43,Male,South,Beauty
5386,65,Female,Central,Automotive
5387,25,Other,Southwest,Books
5388,24,Female,Southwest,Groceries
5389,33,Female,Northeast,Clothing
5390,40,Other,East,Books
5391,70,Male,Northeast,Clothing
5392,46,Other,South,Books
5393,50,Male,East,Automotive
5394,31,Female,Northwest,Groceries
5395,29,Female,East,Clothing
5396,57,Female,South,Electronics
5397,54,Other,Northwest,Music
5398,56,Male,East,Groceries
5399,61,Other,Central,Electronics
5400,54,Male,South,Home
5401,32,Female,West,Jewelry
5402,66,Male,Northeast,Electronics
5403,29,Female,Northeast,Toys
5404,63,Female,West,Books
5405,50,Other,East,Beauty
5406,37,Female,Southwest,Clothing
5407,30,Male,West,Sports
5408,18,Other,Northeast,Clothing
5409,60,Other,West,Music
5410,36,Male,Northeast,Books
5411,60,Female,West,Sports
5412,44,Female,Southeast,Electronics
5413,36,Male,North,Electronics
5414,69,Female,Northeast,Books
5415,56,Male,West,Home
5416,31,Male,East,Sports
5417,20,Other,East,Home
5418,38,Male,Southeast,Automotive
5419,68,Female,South,Home
5420,31,Female,Southwest,Books
5421,35,Male,Northeast,Books
5422,42,Female,Southwest,Books
5423,55,Female,Central,Books
5424,45,Female,Northwest,Sports
5425,58,Female,Southwest,Books
5426,55,Male,North,Books
5427,40,Other,South,Electronics
5428,38,Other,South,Sports
5429,64,Other,Southeast,Groceries
5430,20,Other,East,Electronics
5431,68,Male,Northwest,Sports
5432,54,Male,Southwest,Groceries
5433,34,Female,Central,Jewelry
5434,38,Female,East,Jewelry
5435,69,Male,West,Home
5436,48,Other,South,Clothing
5437,47,Female,Southwest,Groceries
5438,56,Other,North,Beauty
5439,42,Other,Southeast,Sports
5440,24,Male,South,Beauty
5441,44,Other,North,Home
5442,65,Male,Southwest,Home
5443,57,Other,East,Home
5444,67,Other,Southeast,Home
5445,45,Other,Southwest,Books
5446,27,Other,West,Automotive
5447,30,Male,West,Sports
5448,43,Female,Southwest,Beauty
5449,58,Other,West,Beauty
5450,54,Male,North,Home
5451,41,Male,Southeast,Automotive
5452,44,Other,South,Electronics
5453,47,Other,Southwest,Beauty
5454,52,Male,Northeast,Beauty
5455,50,Other,North,Jewelry
5456,22,Male,East,Sports
5457,20,Male,South,Automotive
5458,47,Female,South,Sports
5459,66,Female,West,Automotive
5460,31,Female,Southeast,Toys
5461,60,Female,Northwest,Jewelry
5462,26,Other,East,Jewelry
5463,23,Other,Northeast,Home
5464,53,Other,West,Music
5465,66,Male,Central,Beauty
5466,38,Female,Southwest,Electronics
5467,32,Female,South,Groceries
5468,31,Female,West,Clothing
5469,60,Other,East,Clothing
5470,50,Other,North,Home
5471,37,Female,Central,Beauty
5472,24,Female,West,Sports
5473,54,Female,North,Beauty
5474,65,Female,West,Toys
5475,39,Female,Northwest,Sports
5476,45,Male,Southwest,Home
5477,28,Other,Southeast,Toys
5478,44,Female,Central,Toys
5479,56,Male,West,Books
5480,19,Other,North,Toys
5481,60,Female,Northwest,Electronics
5482,18,Other,Southeast,Electronics
5483,63,Male,Central,Music
5484,18,Other,East,Groceries
5485,65,Male,West,Toys
5486,29,Other,Southwest,Beauty
5487,43,Female,Northeast,Books
5488,27,Male,Northwest,Sports
5489,38,Female,Northwest,Electronics
5490,39,Other,Northeast,Clothing
5491,63,Female,West,Beauty
5492,66,Other,West,Jewelry
5493,41,Male,Southwest,Books
5494,54,Other,Northwest,Home
5495,20,Male,Southeast,Home
5496,30,Other,Northeast,Toys
5497,40,Male,North,Music
5498,65,Other,West,Clothing
5499,32,Female,North,Beauty
5500,18,Other,Southeast,Clothing
5501,35,Other,Northeast,Home
5502,59,Other,Northwest,Electronics
5503,23,Male,Central,Beauty
5504,61,Other,East,Jewelry
5505,34,Female,Southeast,Home
5506,44,Other,East,Sports
5507,23,Female,South,Home
5508,51,Male,Northwest,Jewelry
5509,55,Male,North,Groceries
5510,26,Female,Northwest,Toys
5511,25,Male,Southwest,Beauty
5512,51,Female,Southeast,Sports
5513,23,Female,Northwest,Music
5514,25,Female,East,Beauty
5515,66,Other,Southwest,Music
5516,65,Male,Northeast,Beauty
5517,23,Other,Northwest,Sports
5518,32,Other,Southeast,Toys
5519,32,Other,East,Jewelry
5520,39,Other,Southeast,Sports
5521,26,Male,Central,Toys
5522,67,Male,East,Beauty
5523,39,Female,Northwest,Beauty
5524,36,Other,Southwest,Books
5525,25,Female,Southeast,Groceries
5526,59,Female,East,Home
5527,50,Female,West,Groceries
5528,18,Male,Southeast,Beauty
5529,56,Other,Southeast,Books
5530,45,Female,Northwest,Music
5531,25,Male,Central,Beauty
5532,52,Male,North,Groceries
5533,68,Other,West,Sports
5534,46,Male,South,Electronics
5535,57,Female,Southwest,Music
5536,26,Female,Southeast,Clothing
5537,37,Male,West,Home
5538,53,Male,East,Home
5539,61,Other,Northwest,Automotive
5540,70,Other,Southwest,Music
5541,26,Female,North,Books
5542,28,Other,East,Books
5543,25,Female,North,Groceries
5544,18,Female,North,Books
5545,37,Other,North,Music
5546,36,Female,Central,Toys
5547,70,Male,East,Clothing
5548,34,Other,Southeast,Jewelry
5549,19,Male,North,Home
5550,60,Male,Southwest,Music
5551,33,Other,South,Groceries
5552,62,Female,Southeast,Home
5553,66,Female,Northeast,Jewelry
5554,64,Other,North,Groceries
5555,20,Female,South,Electronics
5556,52,Female,Southwest,Home
5557,52,Female,East,Books
5558,70,Male,Northeast,Groceries
5559,41,Other,Southeast,Jewelry
5560,56,Female,Central,Jewelry
5561,70,Male,Southeast,Jewelry
5562,66,Male,Northeast,Home
5563,19,Female,Northeast,Home
5564,65,Female,North,Music
5565,37,Other,South,Music
5566,40,Female,Northwest,Clothing
5567,36,Female,Central,Home
5568,39,Other,Northeast,Groceries
5569,27,Male,Central,Beauty
5570,29,Other,Northwest,Clothing
5571,52,Other,Northeast,Automotive
5572,38,Other,Northeast,Jewelry
5573,25,Male,North,Toys
5574,59,Male,Central,Music
5575,20,Female,Central,Electronics
5576,21,Male,Southeast,Sports
5577,35,Male,West,Toys
5578,59,Female,Southeast,Automotive
5579,21,Male,West,Automotive
5580,24,Other,Central,Music
5581,31,Other,East,Jewelry
5582,39,Female,Northeast,Clothing
5583,29,Other,South,Beauty
5584,46,Female,Northwest,Beauty
5585,54,Male,Northeast,Automotive
5586,33,Other,West,Clothing
5587,32,Female,West,Groceries
5588,58,Female,Southeast,Electronics
5589,67,Female,East,Music
5590,59,Female,Southeast,Home
5591,29,Female,West,Music
5592,33,Other,Central,Clothing
5593,26,Female,West,Home
5594,18,Male,South,Music
5595,48,Other,Northeast,Jewelry
5596,31,Male,Central,Electronics
5597,30,Female,West,Home
5598,18,Male,East,Beauty
5599,53,Other,East,Clothing
5600,29,Other,Northwest,Music
5601,37,Female,South,Sports
5602,24,Male,Southwest,Music
5603,43,Other,Central,Music
5604,58,Other,Central,Toys
5605,51,Other,Southeast,Beauty
5606,39,Other,South,Automotive
5607,27,Other,East,Clothing
5608,57,Other,Central,Electronics
5609,42,Other,Southwest,Sports
5610,26,Other,Northwest,Books
5611,33,Male,South,Books
5612,56,Male,Southwest,Groceries
5613,59,Male,Central,Music
5614,34,Other,South,Electronics
5615,27,Male,South,Clothing
5616,53,Male,Southeast,Automotive
5617,34,Male,Northeast,Automotive
5618,37,Other,East,Sports
5619,62,Female,East,Sports
5620,62,Male,Northeast,Automotive
5621,25,Other,West,Sports
5622,38,Male,East,Jewelry
5623,69,Female,West,Beauty
5624,35,Other,North,Toys
5625,24,Female,Southwest,Automotive
5626,26,Male,Northeast,Home
5627,19,Female,Northeast,Sports
5628,28,Male,West,Books
5629,65,Male,South,Automotive
5630,20,Male,West,Jewelry
5631,35,Other,Northwest,Music
5632,27,Other,Central,Beauty
5633,24,Male,Southeast,Books
5634,34,Female,Southwest,Electronics
5635,55,Male,North,Toys
5636,18,Other,Northeast,Groceries
5637,44,Male,Southwest,Home
5638,64,Female,Northwest,Home
5639,60,Male,South,Music
5640,56,Female,West,Books
5641,44,Other,Central,Music
5642,21,Male,Southwest,Books
5643,60,Male,Northwest,Jewelry
5644,30,Female,Northwest,Groceries
5645,68,Other,North,Jewelry
5646,68,Male,Southwest,Sports
5647,34,Other,North,Clothing
5648,19,Male,Northwest,Music
5649,38,Male,Southeast,Home
5650,49,Male,East,Music
5651,51,Female,Central,Home
5652,46,Other,East,Music
5653,27,Female,Northeast,Music
5654,62,Male,Northwest,Jewelry
5655,25,Other,Northwest,Books
5656,70,Female,West,Electronics
5657,57,Other,Central,Sports
5658,33,Other,South,Automotive
5659,48,Female,Northeast,Beauty
5660,29,Female,West,Books
5661,56,Other,West,Music
5662,69,Other,South,Electronics
5663,54,Other,Northeast,Sports
5664,23,Other,Northwest,Music
5665,32,Female,Southeast,Jewelry
5666,29,Male,West,Groceries
5667,41,Male,North,Groceries
5668,56,Female,Northwest,Electronics
5669,29,Male,West,Jewelry
5670,21,Male,Northwest,Beauty
5671,69,Female,West,Books
5672,19,Other,South,Toys
5673,29,Other,South,Clothing
5674,60,Male,Northeast,Clothing
5675,42,Male,Central,Sports
5676,58,Female,Northeast,Electronics
5677,33,Female,Central,Electronics
5678,67,Female,Southeast,Home
5679,19,Other,South,Books
5680,24,Female,East,Toys
5681,42,Female,Northwest,Clothing
5682,40,Male,Southeast,Beauty
5683,21,Other,Southeast,Books
5684,53,Female,East,Clothing
5685,47,Male,Central,Books
5686,49,Male,Northeast,Books
5687,21,Female,East,Music
5688,21,Other,South,Music
5689,43,Female,West,Clothing
5690,68,Female,Southwest,Automotive
5691,28,Male,North,Beauty
5692,23,Female,Central,Jewelry
5693,38,Female,North,Sports
5694,38,Other,Central,Jewelry
5695,56,Male,West,Automotive
5696,53,Female,East,Clothing
5697,42,Female,Northeast,Home
5698,66,Female,Southeast,Music
5699,42,Female,East,Books
5700,46,Female,Northwest,Beauty
5701,20,Other,West,Sports
5702,50,Male,South,Music
5703,52,Male,East,Beauty
5704,56,Other,Northeast,Toys
5705,50,Male,Central,Jewelry
5706,22,Female,Southeast,Home
5707,26,Female,Northeast,Jewelry
5708,20,Female,Central,Home
5709,49,Other,Northeast,Sports
5710,20,Female,South,Automotive
5711,25,Other,West,Electronics
5712,35,Male,Southeast,Clothing
5713,29,Female,North,Groceries
5714,19,Other,West,Clothing
5715,57,Female,East,Clothing
5716,52,Male,Southeast,Automotive
5717,65,Male,Southeast,Toys
5718,22,Male,North,Sports
5719,32,Male,East,Automotive
5720,25,Male,Southwest,Beauty
5721,47,Male,Northeast,Books
5722,36,Male,Southwest,Beauty
5723,23,Female,Central,Sports
5724,52,Other,Southeast,Home
5725,56,Other,North,Sports
5726,50,Female,East,Sports
5727,64,Other,Southeast,Sports
5728,22,Female,Northwest,Toys
5729,18,Female,Northwest,Jewelry
5730,47,Male,Northwest,Groceries
5731,35,Male,Southeast,Beauty
5732,66,Female,Southeast,Books
5733,26,Other,Central,Jewelry
5734,26,Female,North,Sports
5735,55,Other,Southeast,Groceries
5736,64,Female,Northwest,Sports
5737,27,Male,East,Automotive
5738,47,Other,North,Home
5739,62,Male,Northwest,Home
5740,43,Male,West,Clothing
5741,32,Male,Southeast,Sports
5742,32,Female,Southeast,Sports
5743,59,Other,Southwest,Automotive
5744,59,Male,Northeast,Sports
5745,59,Other,Southwest,Music
5746,43,Male,Central,Clothing
5747,21,Other,Northeast,Home
5748,39,Female,Northwest,Home
5749,55,Other,East,Clothing
5750,37,Female,Northwest,Jewelry
5751,31,Male,Central,Toys
5752,48,Female,North,Automotive
5753,35,Female,Northwest,Music
5754,64,Other,Northwest,Music
5755,22,Other,Northwest,Electronics
5756,24,Male,Northeast,Home
5757,36,Male,Northeast,Home
5758,25,Other,West,Clothing
5759,33,Other,Central,Sports
5760,44,Female,North,Books
5761,50,Other,East,Beauty
5762,55,Other,North,Beauty
5763,25,Female,South,Groceries
5764,24,Other,East,Electronics
5765,37,Female,Central,Music
5766,33,Female,West,Sports
5767,22,Male,Southwest,Music
5768,47,Male,Southeast,Beauty
5769,39,Other,Southwest,Clothing
5770,19,Other,Northeast,Automotive
5771,36,Female,Northeast,Home
5772,27,Other,North,Automotive
5773,33,Male,Southeast,Electronics
5774,66,Other,Central,Sports
5775,24,Female,North,Toys
5776,51,Female,South,Music
5777,41,Male,Southeast,Clothing
5778,66,Other,Southwest,Groceries
5779,35,Other,East,Music
5780,20,Female,North,Home
5781,40,Male,West,Clothing
5782,65,Male,Central,Jewelry
5783,24,Female,Southeast,Beauty
5784,24,Female,Southwest,Jewelry
5785,70,Other,North,Clothing
5786,57,Other,Southwest,Music
5787,44,Female,Central,Home
5788,49,Other,South,Clothing
5789,41,Other,West,Toys
5790,26,Female,East,Clothing
5791,39,Male,Northeast,Groceries
5792,47,Female,Southeast,Groceries
5793,48,Other,Central,Groceries
5794,66,Female,Southwest,Groceries
5795,45,Other,Southeast,Home
5796,32,Female,Northeast,Toys
5797,51,Female,Southeast,Toys
5798,20,Other,Central,Toys
5799,26,Female,Southeast,Toys
5800,49,Other,Southeast,Clothing
5801,35,Other,Central,Clothing
5802,43,Male,Southeast,Sports
5803,49,Other,Central,Beauty
5804,51,Female,Central,Sports
5805,53,Other,Central,Music
5806,23,Female,Central,Books
5807,50,Other,Southwest,Beauty
5808,69,Other,Southeast,Clothing
5809,66,Female,Southwest,Toys
5810,20,Female,South,Clothing
5811,69,Female,North,Toys
5812,21,Male,Central,Jewelry
5813,41,Female,North,Clothing
5814,45,Other,North,Beauty
5815,36,Female,Northwest,Automotive
5816,31,Female,South,Automotive
5817,51,Other,North,Groceries
5818,21,Other,East,Jewelry
5819,27,Male,West,Toys
5820,48,Male,West,Beauty
5821,55,Other,North,Clothing
5822,49,Other,Southeast,Clothing
5823,50,Male,Northeast,Beauty
5824,66,Other,South,Sports
5825,36,Female,East,Electronics
5826,56,Male,Northwest,Electronics
5827,60,Male,Northeast,Beauty
5828,41,Other,Central,Electronics
5829,47,Female,Northeast,Automotive
5830,35,Other,Southeast,Automotive
5831,34,Male,Central,Music
5832,35,Female,East,Electronics
5833,35,Male,Central,Groceries
5834,54,Female,West,Toys
5835,53,Other,North,Home
5836,38,Female,East,Sports
5837,56,Female,Northeast,Jewelry
5838,44,Male,North,Clothing
5839,35,Male,Southeast,Jewelry
5840,54,Male,South,Music
5841,44,Other,Northeast,Toys
5842,44,Other,Central,Clothing
5843,68,Female,East,Sports
5844,48,Female,Northwest,Groceries
5845,38,Female,East,Jewelry
5846,59,Other,East,Home
5847,54,Male,Central,Clothing
5848,28,Male,South,Automotive
5849,21,Other,Northeast,Toys
5850,32,Other,South,Sports
5851,38,Female,Northeast,Sports
5852,27,Other,West,Clothing
5853,31,Male,Central,Clothing
5854,66,Female,West,Automotive
5855,19,Other,Southeast,Jewelry
5856,34,Other,West,Beauty
5857,21,Female,Northwest,Toys
5858,42,Female,Southeast,Groceries
5859,20,Other,Southwest,Sports
5860,66,Female,West,Home
5861,19,Male,North,Toys
5862,38,Other,North,Home
5863,20,Female,Northeast,Clothing
5864,22,Male,Northwest,Toys
5865,27,Other,Central,Electronics
5866,52,Other,Central,Jewelry
5867,32,Male,Southeast,Beauty
5868,18,Other,Southeast,Electronics
5869,36,Other,Northwest,Toys
5870,59,Other,Northeast,Beauty
5871,47,Male,Northeast,Electronics
5872,58,Male,West,Music
5873,32,Female,West,Beauty
5874,23,Other,Central,Books
5875,32,Other,Northeast,Music
5876,55,Female,West,Groceries
5877,64,Male,South,Automotive
5878,64,Male,North,Jewelry
5879,45,Female,East,Home
5880,44,Female,East,Home
5881,27,Female,Central,Toys
5882,35,Other,Northeast,Electronics
